Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Philippines,PHL,PHP,131.0,47.0225,2.78590036684566,30.53613053613055,4528.85645862595,-35.061,-30.335,-34.012,-10.667,3.81,4.057,-5.108,-4.348,35.067,12.945
Poland,POL,PLN,9.6,4.0477,2.37171727153692,2.2377622377622357,21146.653653125,-44.714999999999996,-40.692,-43.823,-23.948,-11.623999999999999,-25.604,-32.157000000000004,-31.613000000000003,-3.433,-19.25
Russia,RUS,RUB,114.0,74.655,1.52702431183444,26.573426573426598,21356.4338205263,-64.405,-61.815,-63.831,-51.034,-43.099,-52.197,-56.407,-56.058,-37.951,-48.114000000000004
Saudi Arabia,SAU,SAR,12.0,3.7543,3.19633486934981,2.7972027972027957,30101.80745,-25.493,-20.072000000000003,-24.291,2.494,19.103,-7.704999999999999,-15.834000000000001,-15.160000000000002,19.8,0.178
Singapore,SGP,SGD,4.7,1.43725,3.27013393633675,1.095571095571094,69829.3075723404,-23.773,-18.226,-22.543,4.861,21.853,-30.186,-36.335,-35.825,-9.381,-24.223
Sweden,SWE,SEK,45.0,8.60185,5.23143277318251,10.489510489510485,41230.748702,21.945,30.819000000000003,23.913,67.752,94.93599999999999,37.482,25.373,26.377,78.45299999999999,49.225
Thailand,THA,THB,112.0,36.22,3.09221424627278,26.10722610722613,7661.03546116072,-27.92,-22.675,-26.756999999999998,-0.844,15.223999999999998,11.49,1.67,2.485,44.714999999999996,21.013
Turkey,TUR,TRY,10.25,3.0096,3.40576820839979,2.389277389277391,12496.0944819512,-20.610999999999997,-14.835,-19.33,9.21,26.906999999999996,16.551,6.285,7.1370000000000005,51.285000000000004,26.506
Taiwan,TWN,TWD,69.0,33.2315,2.07634322856326,16.083916083916076,45137.8222947826,-51.6,-48.077999999999996,-50.819,-33.42,-22.63,-47.103,-51.762,-51.376,-31.339,-42.585
Ukraine,UKR,UAH,36.0,23.35,1.54175588865096,8.391608391608372,,-64.062,-61.446,-63.482000000000006,-50.562,-42.55,,,,,
Uruguay,URY,UYU,113.0,30.185,3.74358124896472,26.340326340326357,,-12.737000000000002,-6.387,-11.329,20.041999999999998,39.495000000000005,,,,,
United States,USA,USD,4.29,1.0,4.29,1.0,57006.926,0.0,7.277,1.614,37.564,59.855999999999995,0.0,-8.808,-8.077,29.801,8.541
Venezuela,VEN,VEF,132.0,198.6986,0.66432274812203,30.769230769230763,,-84.515,-83.38799999999999,-84.265,-78.69800000000001,-75.246,,,,,
Vietnam,VNM,VND,60000.0,22467.5,2.67052409035273,13986.013986013977,,-37.75,-33.22,-36.745,-14.366000000000001,-0.49,,,,,
South Africa,ZAF,ZAR,28.0,15.81375,1.77061101889179,6.526806526806538,12224.6041264286,-58.727,-55.724,-58.06099999999999,-43.223,-34.022999999999996,-39.233000000000004,-44.585,-44.141999999999996,-21.124000000000002,-34.043
